iso,year,no_dircrim,no_indcrim,gmc,nophys,nopsych,nodiv,nb3g,adp_general,adp_const,adp_employment,adp_edu,adp_health,adp_housing,trip_score
BOL,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BOL,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BOL,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BOL,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
BOL,2010,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2011,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2012,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2013,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2014,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2015,1,0,0,0,0,0,0,1,1,1,1,1,1,7.0
BOL,2016,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
BOL,2017,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
BOL,2018,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
BOL,2019,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
BOL,2020,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
BOL,2021,1,0,1,1,0,0,0,1,1,1,1,1,1,9.0
HTI,1999,,,,,,,,,,,,,,
HTI,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HTI,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HTI,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HTI,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HTI,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HTI,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HND,1999,,,,,,,,,,,,,,
HND,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
HND,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
HND,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
HND,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
MLI,1999,,,,,,,,,,,,,,
MLI,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MLI,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,1999,,,,,,,,,,,,,,
PAK,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAK,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2015,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
PAK,2018,1,0,1,1,1,1,1,1,0,1,1,1,1,11.0
PAK,2019,1,0,1,1,1,1,1,1,0,1,1,1,1,11.0
PAK,2020,1,0,1,1,1,1,1,1,0,1,1,1,1,11.0
PAK,2021,1,0,1,1,1,1,1,1,0,1,1,1,1,11.0
PER,1999,,,,,,,,,,,,,,
PER,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PER,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,1999,,,,,,,,,,,,,,
SEN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SSD,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SSD,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
SDN,1999,,,,,,,,,,,,,,
SDN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SDN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VNM,1999,,,,,,,,,,,,,,
VNM,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
VNM,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
VNM,2018,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
VNM,2019,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
VNM,2020,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
VNM,2021,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
AFG,1999,,,,,,,,,,,,,,
AFG,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AFG,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,1999,,,,,,,,,,,,,,
ARG,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ARG,2012,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2013,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2014,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2015,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2016,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2017,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2018,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2019,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2020,1,0,1,1,1,1,0,0,0,0,0,0,0,5.0
ARG,2021,1,0,1,1,1,1,1,0,0,0,0,0,0,6.0
ETH,1999,,,,,,,,,,,,,,
ETH,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ETH,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,1999,,,,,,,,,,,,,,
IND,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IND,2014,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2015,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2016,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2017,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2018,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2019,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0
IND,2020,1,0,1,0,0,0,1,1,0,1,1,1,1,8.0
IND,2021,1,0,1,0,0,0,1,1,0,1,1,1,1,8.0
KEN,1999,,,,,,,,,,,,,,
KEN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KEN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,1999,,,,,,,,,,,,,,
PRK,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PRK,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,1999,,,,,,,,,,,,,,
KOR,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KOR,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
KOR,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
XKX,1999,,,,,,,,,,,,,,
XKX,2000,,,,,,,,,,,,,,
XKX,2001,,,,,,,,,,,,,,
XKX,2002,,,,,,,,,,,,,,
XKX,2003,,,,,,,,,,,,,,
XKX,2004,,,,,,,,,,,,,,
XKX,2005,,,,,,,,,,,,,,
XKX,2006,,,,,,,,,,,,,,
XKX,2007,,,,,,,,,,,,,,
XKX,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
XKX,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
